COUNTY,GEO_ID,NAME,DISTRICT,PRECINCT_CODE,PRECINCT_NAME,ACTIVE_VOTER_COUNT,CHURCH,POLLING_PLACE,ADDRESS
AMITE,0600000US2800592242,"District 4, Amite County, Mississippi",4,411,EAST LIBERTY,242,FALSE,EAST LIBERTY/CENTRAL REPAIR BLDG.,720 INDUSTRIAL PARK ROAD LIBERTY MS 39645
AMITE,0600000US2800592243,"District 4, Amite County, Mississippi",4,412,SMITHDALE,528,FALSE,SMITHDALE/HWY. 570 - FENN RD.,6485 MS HWY 570 SMITHDALE MS 39664
AMITE,0600000US2800592244,"District 4, Amite County, Mississippi",4,413,TANGIPAHOA,606,FALSE,TANGIPAHOA RD/HWY. 570,7651 MS HIGHWAY 570 SUMMIT MS 39666
AMITE,0600000US2800592979,"District 5, Amite County, Mississippi",5,510,RICEVILLE,485,FALSE,RICEVILLE/HWY. 568/PALMER RD.,2505 PALMER RD MAGNOLIA MS 39652
AMITE,0600000US2800592980,"District 5, Amite County, Mississippi",5,511,SOUTH LIBERTY,377,FALSE,S. LIBERTY/HARRISON BLDG.,910 OLD MCCOMB LIBERTY ROD LIBERTY MS 39645
AMITE,0600000US2800592981,"District 5, Amite County, Mississippi",5,512,TICKFAW,404,FALSE,TICKFAW/PEORIA ROAD,3499 PEORIA RD LIBERTY MS 39645
AMITE,0600000US2800592982,"District 5, Amite County, Mississippi",5,513,WALLS,786,FALSE,WALLS/GILLSBURG VOL. F. D.,6077 MS HWY 568 OSYKA MS 39657
ATTALA,0600000US2800790036,"District 1, Attala County, Mississippi",1,10,SOUTH CENTRAL,932,FALSE,OLD KJHS,600 TIPTON STREET KOSCIUSKO MS 39090
ATTALA,0600000US2800790037,"District 1, Attala County, Mississippi",1,11,WILLIAMSVILLE,1293,TRUE,WBC GYM,16995 WILLIAMSVILLE ROAD KOSCIUSKO MS 39090
ATTALA,0600000US2800790774,"District 2, Attala County, Mississippi",2,20,NORTH EAST,1592,FALSE,COLISEUM,550 HWY 12 EAST KOSCIUSKO MS 39090
ATTALA,0600000US2800790775,"District 2, Attala County, Mississippi",2,22,MCCOOL,343,FALSE,MCCOOL FIRE STATION,3235 HWY 407 MCCOOL MS 39108
ATTALA,0600000US2800790776,"District 2, Attala County, Mississippi",2,24,LIBERTY CHAPEL,295,FALSE,MASONIC LODGE,2079 ATTALA ROAD 2253 ETHEL MS 39067
ATTALA,0600000US2800790777,"District 2, Attala County, Mississippi",2,25,BEREA,138,FALSE,COMMUNITY HOUSE,22828 ATTALA ROAD 3122 MCCOOL MS 39108
ATTALA,0600000US2800791512,"District 3, Attala County, Mississippi",3,30,NORTH WEST,1013,FALSE,COURTHOUSE,118 WEST WASHINGTON STREET KOSCIUSKO MS 39090
ATTALA,0600000US2800791513,"District 3, Attala County, Mississippi",3,31,NORTH CENTRAL,360,FALSE,RIDING ARENA,12983 HWY 43 NORTH KOSCIUSKO MS 39090
ATTALA,0600000US2800791514,"District 3, Attala County, Mississippi",3,33,CARMACK,234,FALSE,SCHOOL BUILDING,24410 HWY 35 NORTH VAIDEN MS 39176
ATTALA,0600000US2800791515,"District 3, Attala County, Mississippi",3,34,POSSUMNECK*,262,TRUE,SPRINGDALE BAPTIST CHURCH,28314 MS-19 WEST MS 39192
ATTALA,0600000US2800791516,"District 3, Attala County, Mississippi",3,36,HESTERVILLE,254,FALSE,MASONIC LODGE,2199 ATTALA ROAD 3231 KOSCIUSKO MS 39090
ATTALA,0600000US2800792250,"District 4, Attala County, Mississippi",4,40,SOUTH WEST,503,FALSE,HOLMES COMMUNITY COLLEGE,620 WEST JEFFERSON STREET KOSCIUSKO MS 39090
ATTALA,0600000US2800792251,"District 4, Attala County, Mississippi",4,42,NEWPORT,371,FALSE,LONGHORNS STEAKHOUSE,9465 HWY 14 SALLIS MS 39160
ATTALA,0600000US2800792252,"District 4, Attala County, Mississippi",4,43,SALLIS,1076,TRUE,NEW ST JAMES CHURCH OF GOD,6041 FRONT STREET SALLIS MS 39160
ATTALA,0600000US2800792253,"District 4, Attala County, Mississippi",4,44,MCADAMS,355,TRUE,MCADAMS BAPTIST CHURCH,6265 ATTALA RD 4167 SALLIS MS 39160
ATTALA,0600000US2800792988,"District 5, Attala County, Mississippi",5,50,EAST,845,FALSE,JASON NILES PARK PAVILION,501 KNOX ROAD KOSCIUSKO MS 39090
ATTALA,0600000US2800792989,"District 5, Attala County, Mississippi",5,51,PROVIDENCE,359,FALSE,PROVIDENCE FIRE STATION,7995 ATTALA ROAD 5053 ETHEL MS 39067
ATTALA,0600000US2800792990,"District 5, Attala County, Mississippi",5,52,ZAMA*,307,FALSE,ZAMA FIRE STATION,3888 HWY 19 SOUTH KOSCIUSKO MS 39090
ATTALA,0600000US2800792991,"District 5, Attala County, Mississippi",5,53,THOMPSON,163,TRUE,HARMONY CHURCH,12012 ATTALA ROAD 5210 MCCOOL MS 39108
ATTALA,0600000US2800792992,"District 5, Attala County, Mississippi",5,54,ETHEL,415,FALSE,ETHEL FIRE STATION,2089 MAIN STREET ETHEL MS 39067
BENTON,0600000US2800991521,"District 3, Benton County, Mississippi",3,2AS3,ASHLAND PRECINCT DISTRICT 3,1165,FALSE,ASHLAND VOLUNTEER FIRE DEPT,60 4TH STREET ASHLAND MS 38603
BENTON,0600000US2800990045,"District 1, Benton County, Mississippi",1,2CA1,CANAAN PRECINCT DISTRICT 1,1280,FALSE,NORTHEAST BENTON FIRE DEPT,16220 HWY 72 ASHLAND MS 38603
BENTON,0600000US2800992259,"District 4, Benton County, Mississippi",4,2FL4,FLOYD PRECINCT DIST 4,1076,FALSE,ABELS STORE FIRE STATION,60 OLD HIGHWAY 4 & 5 JUNCTION
BENTON,0600000US2800992997,"District 5, Benton County, Mississippi",5,2HF5,HICKORY FLAT PRICE DIST 5,1274,FALSE,PRECINCT 2HF5,225 SPRUCE STREET HICKORY FLAT MS 38603
BENTON,0600000US2800990783,"District 2, Benton County, Mississippi",2,2LM2,LAMAR PRECINCT DISTRICT 2,1234,FALSE,NORTH BENTON FIRE STATION LAMAR,3591 HWY 7 LAMAR MS 38642
BOLIVAR,0500000US28011,"Bolivar County, Mississippi",0,BL,BEULAH,249,FALSE,BEULAH,BEULAH TOWN HALL 10 FRONT ST. BEULAH MS 38726
BOLIVAR,0500000US28012,"Bolivar County, Mississippi",0,BN,BENOIT,395,FALSE,BENOIT PRECINCT,BENOIT LIBRARY 109 W. PRESTON ST. BENOIT MS 38725
BOLIVAR,0500000US28013,"Bolivar County, Mississippi",0,BY,BOYLE,1164,FALSE,BOYLE,BOYLE CITY HALL- 105 TIM JONES BOYLE MS 38730
BOLIVAR,0500000US28014,"Bolivar County, Mississippi",0,CCH,BOLIVAR COUNTY ANNEX,373,FALSE,BOLIVAR COUNTY ANNEX,201 SOUTH COURT ST CLEVELAND MS 38732
BOLIVAR,0500000US28015,"Bolivar County, Mississippi",0,CTW,CHOCTAW,235,TRUE,CHOCTAW,MOUNT ZION FELLOWSHIP HALL 3149 HWY 450 CHOCTAW MS 38773
BOLIVAR,0500000US28016,"Bolivar County, Mississippi",0,D3RB,DISTRICT 3 ROAD BARN,658,FALSE,DISTRICT 3 ROAD BARN,1717 SOUTH BROADWAY ST. SHELBY MS 38774
BOLIVAR,0500000US28017,"Bolivar County, Mississippi",0,DA,DUNCAN-ALLIGATOR,330,FALSE,DUNCAN-ALLIGATOR,DUNCAN CITY HALL- 116 WEST PARK SOUTH DUNCAN MS 38740
BOLIVAR,0500000US28018,"Bolivar County, Mississippi",0,ECC,EAST CENTRAL CLEVELAND,1316,TRUE,EAST CENTRAL CLEVELAND,OLD ST. PHILLIP CHURCH- 902 ALOE AVE CLEVELAND MS 38732
BOLIVAR,0500000US28019,"Bolivar County, Mississippi",0,EG,EASTGATE,619,FALSE,EASTGATE,REDEVELOPMENT CENTER 1100 CROSS ST CLEVELAND MS 38732
BOLIVAR,0500000US28020,"Bolivar County, Mississippi",0,ER,EAST ROSEDALE,1079,FALSE,EAST ROSEDALE,ROSEWOOD APARTMENTS- 1106 PEAVINE ROAD ROSEDALE MS 38769
BOLIVAR,0500000US28021,"Bolivar County, Mississippi",0,EC,EAST CLEVELAND,748,TRUE,EAST CLEVELAND,UNITED LIFE CENTER- 101 MARTIN LUTHER KING DRIVE CLEVLEAND MS 38732
BOLIVAR,0500000US28022,"Bolivar County, Mississippi",0,GN,GUNNISON,394,FALSE,GUNNISON,GUNNISON TOWN HALL 404 MAIN ST. GUNNISON MS 38746
BOLIVAR,0500000US28023,"Bolivar County, Mississippi",0,LS,LONGSHOT,99,FALSE,LONGSHOT,STAND ALONE BUILDING- 586 LONGSHOT LITTON SHAW MS 38773
BOLIVAR,0500000US28024,"Bolivar County, Mississippi",0,MB,MOUND BAYOU,1368,FALSE,MOUND BAYOU,MUNICIPAL FIRE STATION- 108 DAVIS AVE MOUND BAYOU MS 38762
BOLIVAR,0500000US28025,"Bolivar County, Mississippi",0,MCC,MORRISON CHAPEL CHURCH,266,TRUE,MORRISON CHAPEL CHURCH,196 MORRISON CHAPEL RD CLEVELAND MS 38732
BOLIVAR,0500000US28026,"Bolivar County, Mississippi",0,MG,MERIGOLD,386,FALSE,MERIGOLD,MERIGOLD STORM SHELTER - 100 LEE ST MERIGOLD MS 38759
BOLIVAR,0500000US28027,"Bolivar County, Mississippi",0,NC,NORTH CLEVELAND,771,FALSE,NORTH CLEVELAND,CLEVELAND SCHOOL ADMINISTRATIVE BUILDING- 305 MERRITT DR CLEVELAND MS 38732
BOLIVAR,0500000US28028,"Bolivar County, Mississippi",0,NW,NORTH WEST CLEVELAND,1215,TRUE,CLEVELAND CHURCH OF CHRIST,212 RONALDMAN ROAD CLEVELAND MS 38732
BOLIVAR,0500000US28029,"Bolivar County, Mississippi",0,PC,PACE,349,FALSE,PACE,PACE TOWN HALL- 333 JANNIE WASHINGTON ST PACE MS 38764
BOLIVAR,0500000US28030,"Bolivar County, Mississippi",0,RN,RENOVA,301,FALSE,RENOVA,RENOVA TOWN HALL 1339 OLD HWY 61 RENOVA MS 38732
BOLIVAR,0500000US28031,"Bolivar County, Mississippi",0,SB,SHELBY,628,FALSE,DR. ROBERT T. HOLLINGSWORTH PUBLIC LIBRARY,"211 THIRD ST. SHELBY, MS 38774"
BOLIVAR,0500000US28032,"Bolivar County, Mississippi",0,SC,SOUTH CLEVELAND,1121,FALSE,SOUTH CLEVELAND,HAYNES BUILDING- 1805 SOUTH CHRISMAN ST CLEVELAND MS 38732
BOLIVAR,0500000US28033,"Bolivar County, Mississippi",0,SCT,SCOTT,156,FALSE,SCOTT,"SCOTT COMMUITY CENTER- 1 COTTON ROW, DEER CREEK DR SCOTT MS 38772"
BOLIVAR,0500000US28034,"Bolivar County, Mississippi",0,SK,SKENE,255,TRUE,SKENE,SKENE BAPTIST CHURCH- 2174 HIGHWAY 446 SKENE MS 38730
BOLIVAR,0500000US28035,"Bolivar County, Mississippi",0,ST,STRINGTOWN,44,FALSE,STRINGTOWN,OLD HERBERT STORE- STRINGTOWN ROAD BENOIT MS 38725
BOLIVAR,0500000US28036,"Bolivar County, Mississippi",0,SW,SHAW,1388,FALSE,SHAW,THE LOFT 210 WHITE OAK STREET SHAW MS 38773
BOLIVAR,0500000US28037,"Bolivar County, Mississippi",0,WCC,WEST CENTRAL CLEVELAND,1501,TRUE,WEST CENTRAL CLEVELAND,FIRST CHURCH OF NAZARENE- 700 YALE ST CLEVELAND MS 38732
BOLIVAR,0500000US28038,"Bolivar County, Mississippi",0,WR,WEST ROSEDALE,1035,FALSE,WEST ROSEDALE,BOLIVAR COUNTY COURTHOUSE- 801 MAIN ST ROSEDALE MS 38769
BOLIVAR,0500000US28039,"Bolivar County, Mississippi",0,WTC,WEST CLEVELAND,396,TRUE,WEST CLEVELAND,IMMANUEL BAPTIST CHURCH- 1300 LAMAR ST CLEVELAND MS 38732
BOLIVAR,0500000US28040,"Bolivar County, Mississippi",0,WV,WINSTONVILLE,261,FALSE,WINSTONVILLE,WINSTONVILLE CITY HALL 101 OSLEY AVE WINSTONVILLE MS 38781
CALHOUN,0600000US2801390063,"District 1, Calhoun County, Mississippi",1,CC1,CALHOUN CITY #1,1175,TRUE,CHURCH OF GOD OUR FATHER & THE LORD JESUS CHRIST,902 N MAIN ST HWY 9 CALHOUN CITY MS 38916
CALHOUN,0600000US2801390063,"District 1, Calhoun County, Mississippi",1,PITT1,PITTSBORO #1,677,FALSE,COUNTY COURTHOUSE,103 W MAIN ST. (COURTROOM) PITTSBORO MS 38951
CALHOUN,0600000US2801390801,"District 2, Calhoun County, Mississippi",2,NEC2,NORTHEAST CALHOUN #2,1054,FALSE,NE CALHOUN FIRE DEPT.,2A CR 151 (FIRESTATION) HOULKA MS 38850
CALHOUN,0600000US2801390801,"District 2, Calhoun County, Mississippi",2,PITT2,PITTSBORO #2,740,FALSE,PITTSBORO FIRE DEPT.,117 E MAIN ST. (FIRE DEPARTMENT) PITTSBORO MS 38951
CALHOUN,0600000US2801391539,"District 3, Calhoun County, Mississippi",3,BRUCE3,BRUCE #3,1325,FALSE,BRUCE FIRE DEPT.,118 E CALHOUN ST. (FIRE DEPT.) BRUCE MS 38915
CALHOUN,0600000US2801391539,"District 3, Calhoun County, Mississippi",3,BANN3,BANNER #3,536,FALSE,BANNER FIRE DEPT.,516 HWY 9W (FIRE DEPT.) BRUCE MS 38915
CALHOUN,0600000US2801392277,"District 4, Calhoun County, Mississippi",4,CC4,CALHOUN CITY 4,1176,FALSE,CALHOUN CITY FIRE DEPT.,201 E RUSSEL AVE (FIRE DEPT.) CALHOUN CITY MS 38916
CALHOUN,0600000US2801392277,"District 4, Calhoun County, Mississippi",4,DERM4,DERMA # 4,511,FALSE,DERMA CITY HALL,120 S. MAIN ST. (CITY HALL) DERMA MS 38839
CALHOUN,0600000US2801393015,"District 5, Calhoun County, Mississippi",5,DERM5,DERMA #5,649,FALSE,DERMA FIRE DEPT.,310 E LAWRENCE AVE (FIRE DEPT.) DERMA MS 38839
CALHOUN,0600000US2801393015,"District 5, Calhoun County, Mississippi",5,VARD5,VARDAMAN #5,1113,FALSE,VARDAMAN MASONIC HALL,411 N. MAIN ST (MASONIC HALL) VARDAMAN MS 38878
CARROLL,0600000US2801590072,"District 1, Carroll County, Mississippi",1,1-CAL,CALVARY,233,FALSE,CALVARY FIRE STATION,5246 CR 94 GRENADA MS 38901
CARROLL,0600000US2801590073,"District 1, Carroll County, Mississippi",1,1-JEF,JEFFERSON,255,TRUE,JEFFERSON LIBERTY BC LIFE CENTER,3819 CR 100 CARROLLTON MS 38917
CARROLL,0600000US2801590074,"District 1, Carroll County, Mississippi",1,1-MCC,MCCARLEY,504,TRUE,MCCARLEY BAPTIST CHURCH,118 COUNTY RD. 357 MCCARLEY MS 38943
CARROLL,0600000US2801590075,"District 1, Carroll County, Mississippi",1,1-NCR,NORTH CARROLLTON,618,FALSE,NORTH CARROLLTON FIRE STATION,104 W. MAIN ST. NORTH CARROLLTON MS 38947
CARROLL,0600000US2801590810,"District 2, Carroll County, Mississippi",2,2-CAR,CARROLLTON,483,FALSE,CARROLTON COMMUNITY HOUSE,305 LEXINGTON ST. CARROLTON MS 38917
CARROLL,0600000US2801590811,"District 2, Carroll County, Mississippi",2,2-RAY,RAYS SHOP,878,FALSE,RAYS SHOP MT PISGAH FIRE STATION,287 CR 41 CARROLLTON MS 38917
CARROLL,0600000US2801591548,"District 3, Carroll County, Mississippi",3,3-BLH,BLACK HAWK,339,FALSE,BLACK HAWK FIRE STATION,35031 HYW 430 COILA MS 38923
CARROLL,0600000US2801591549,"District 3, Carroll County, Mississippi",3,3-GRH,GRAVEL HILL,539,FALSE,GRAVEL HILL FIRE STATION,695 CR 23 GREENWOOD MS 38930
CARROLL,0600000US2801591550,"District 3, Carroll County, Mississippi",3,3-WCA,WEST CARROLL,511,FALSE,WEST CARROLL FIRE STATION,158 CR 531 GREENWOOD MS 38930
CARROLL,0600000US2801592286,"District 4, Carroll County, Mississippi",4,4-430,430 SCHOOL,389,FALSE,430 SCHOOL PRECINCT,22 CR 165 COILA MS 38923
CARROLL,0600000US2801592287,"District 4, Carroll County, Mississippi",4,4-FTW,FIRE TOWER,939,FALSE,FIRE TOWER PRECINCT,72 CR 296 CARROLLTON MS 38917
CARROLL,0600000US2801592288,"District 4, Carroll County, Mississippi",4,4-SLA,SALEM,302,FALSE,SALEM FIRE STATION,45204 HWY 430 VAIDEN MS 39176
CARROLL,0600000US2801593024,"District 5, Carroll County, Mississippi",5,5-EVD,EAST VAIDEN,747,FALSE,EAST VAIDEN COURTROOM,803 FRONT ST VAIDEN MS 39176
CARROLL,0600000US2801593025,"District 5, Carroll County, Mississippi",5,5-WVA,WEST VAIDEN,503,FALSE,WEST VAIDEN BOARD ROOM,803 FRONT ST VAIDEN MS 39176
CHICKASAW,0500000US28017,"Chickasaw County, Mississippi",0,ANC,ANCHOR 001,821,FALSE,ANCHOR VOTING HOUSE,650 CR 416 WOODLAND MS 39776
CHICKASAW,0500000US28018,"Chickasaw County, Mississippi",0,BV,BUENA VISTA 002,672,FALSE,BV-BUENA VISTA VOTING HOUSE 002,CR 172 HOUSTON MS 38851
CHICKASAW,0500000US28019,"Chickasaw County, Mississippi",0,EGT,EGYPT 003,435,FALSE,EGT-EGYPT VOTING CENTER 003,CR 177 OKOLONA MS 38860
CHICKASAW,0500000US28020,"Chickasaw County, Mississippi",0,EO,EAST OKOLONA 004,1005,FALSE,EO-OKOLONA CITY AUDITORIUM 004,215 MAIN ST OKOLONA MS 38060
CHICKASAW,0500000US28021,"Chickasaw County, Mississippi",0,NHK,NORTH HOULKA 005,461,FALSE,NHK-HOULKA COMMUNITY CENTER 005,612 HWY 32 EAST HOULKA MS 38850
CHICKASAW,0500000US28022,"Chickasaw County, Mississippi",0,NO,NORTH OKOLONA 006,697,FALSE,NO-OKOLONA NATIONAL GUARD ARMORY 006,214 W MONROE AVE OKOLONA MS 38860
CHICKASAW,0500000US28023,"Chickasaw County, Mississippi",0,NWH,NORTHWEST HOUSTON 007,1303,FALSE,NWH-HOUSTON NATIONAL GUARD ARMORY 007,653 PEARL ST HOUSTON MS 38851
CHICKASAW,0500000US28024,"Chickasaw County, Mississippi",0,PG,PLEASANT GROVE THORN 008,772,FALSE,PG-THORN COMMUNITY CENTER 008,106 CR 37 HOUSTON MS 38851
CHICKASAW,0500000US28025,"Chickasaw County, Mississippi",0,PSL,PEARSALL 009,439,FALSE,PSL-PEARSALL VOTING HOUSE 009,871 CR 92 HOUSTON MS 38851
CHICKASAW,0500000US28026,"Chickasaw County, Mississippi",0,SEH,SOUTHEAST HOUSTON 010,1699,FALSE,SEH-HOUSTON CIVIC CENTER 010,635 STARKVILLE RD HOUSTON MS 38851
CHICKASAW,0500000US28027,"Chickasaw County, Mississippi",0,SHK,SOUTH HOULKA 011,710,FALSE,SHK-HOULKA COMMUNITY CENTER 011,612 HWY 32 E HOULKA MS 38850
CHICKASAW,0500000US28028,"Chickasaw County, Mississippi",0,SPA,SPARTA 012,299,FALSE,SPA-SPARTA OPRY HOUSE 012,634 CR 419 WOODLAND MS 39776
CHICKASAW,0500000US28029,"Chickasaw County, Mississippi",0,VV,VAN VLEET 013,390,FALSE,VV-CHICKASAW COUNTY BARN 013,146 CR 412 HOUSTON MS 38851
CHICKASAW,0500000US28030,"Chickasaw County, Mississippi",0,WO,WEST OKOLONA 014,1063,FALSE,WO-OKOLONA NATIONAL GUARD 014,214 W MONROE AVE OKOLONA MS 38860
CHICKASAW,0500000US28031,"Chickasaw County, Mississippi",0,WOOD,WOODLAND 015,351,FALSE,WOOD-WOODLAND CITY HALL 015,120 MARKET ST WOODLAND MS 39776
CHOCTAW,0500000US28019,"Choctaw County, Mississippi",0,BY,BYWY,214,FALSE,BYWY FIRE DEPARTMENT,320 BYWY CHURCH RD ACKERMAN MS 39735
CHOCTAW,0500000US28020,"Choctaw County, Mississippi",0,CHE,CHESTER,657,FALSE,CHESTER COMMUNITY CENTER,44 EAST ROAD ACKERMAN MS 39735
CHOCTAW,0500000US28021,"Choctaw County, Mississippi",0,D5,DISTRICT 5,1034,FALSE,ACKERMAN COMMUNITY CENTER,895 COLLEGE STREET ACKERMAN MS 39735
CHOCTAW,0500000US28022,"Choctaw County, Mississippi",0,EW,EAST WEIR,309,FALSE,WEIR FIRE DEPARTMENT,46 N. ANN STREET WEIR MS 39772
CHOCTAW,0500000US28023,"Choctaw County, Mississippi",0,FC,FRENCH CAMP,380,FALSE,FRENCH CAMP FIRE DEPARTMENT,6069 MS HIGHWAY 413 FRENCH CAMP MS 39745
CHOCTAW,0500000US28024,"Choctaw County, Mississippi",0,HEB,HEBRON,254,TRUE,OLD MT. PISGAH BAPTIST CHURCH,1400 MADDOX RD MATHISON MS 39752
CHOCTAW,0500000US28025,"Choctaw County, Mississippi",0,KEN,KENEGO,299,FALSE,SIMPSON FIRE DEPARTMENT,"6130 STEWART WARE RD, WARE MS 39772"
CHOCTAW,0500000US28026,"Choctaw County, Mississippi",0,PFD,PANHANDLE,282,FALSE,PANHANDLE FIRE DEPARTMENT,3525 WEIR PANHANDLE ROAD MCCOOL MS 39108
CHOCTAW,0500000US28027,"Choctaw County, Mississippi",0,REF,REFORM,411,FALSE,REFORM FIRE DEPARTMENT,142 PLAINERMILL ROAD ACKERMAN MS 39735
CHOCTAW,0500000US28028,"Choctaw County, Mississippi",0,SHE,SHERWOOD,427,FALSE,SHERWOOD COMMUNITY CENTER,23 E. SHERWOOD OCL RD MATHISTON MS 39752
CHOCTAW,0500000US28029,"Choctaw County, Mississippi",0,SWA,SOUTHWEST ACKERMAN,391,FALSE,MT HERMON UMC,150 E PINE ST ACKERMAN MS 39735
CHOCTAW,0500000US28030,"Choctaw County, Mississippi",0,WW,WEST WEIR,307,FALSE,WEIR SCHOOL GYMNASIUM,265 MARION KELLY DR WEIR MS 39777
CLAIBORNE,0600000US2802190099,"District 1, Claiborne County, Mississippi",1,1-A,COUNTY PRECINCT 1-A,839,FALSE,SOUTH CLAIBORNE COUNTY MAINT. FACILITY,1015 CHINA GROVE CHURCH ROAD LORMAN MS 39096
CLAIBORNE,0600000US2802190100,"District 1, Claiborne County, Mississippi",1,1-B,COUNTY PRECINCT 1-B,482,FALSE,ALCORN STATE UNIVERSITY,1000 ASU DRIVE LORMAN MS 39096
CLAIBORNE,0600000US2802190837,"District 2, Claiborne County, Mississippi",2,2-A,COUNTY PRECINCT 2-A,671,FALSE,CLAIBORNE COUNTY FIRE DEPARTMENT,410 MARKET STREET PORT GIBSON MS 39150
CLAIBORNE,0600000US2802190838,"District 2, Claiborne County, Mississippi",2,2-B,COUNTY PRECINCT 2-B,406,FALSE,CLAIBORNE COUNTY FIRE DEPARTMENT,410 MARKET STREET PORT GIBSON MS 39150
CLAIBORNE,0600000US2802191575,"District 3, Claiborne County, Mississippi",3,3-A,COUNTY PRECINCT 3-A,793,FALSE,MULTIPURPOSE CENTER,1703 BRIDEWELL LANE PORT GIBSON MS 39150
CLAIBORNE,0600000US2802191576,"District 3, Claiborne County, Mississippi",3,3-B,COUNTY PRECINCT 3-B,47,FALSE,COMMUNITY CENTER (MID WAY),10137 OLD PORT GIBSON ROAD PORT GIBSON MS 39150
CLAIBORNE,0600000US2802191577,"District 3, Claiborne County, Mississippi",3,3-C,COUNTY PRECINCT 3-C,356,FALSE,MULTIPURPOSE CENTER 3-C,1703 BRIDEWELL LANE PORT GIBSON MS 39150
CLAIBORNE,0600000US2802192313,"District 4, Claiborne County, Mississippi",4,4-A,COUNTY PRECINCT 4-A,465,FALSE,PERCY R. THORNTON SAFE ROOM,13004 HIGHWAY 18 HERMANVILLE MS 39086
CLAIBORNE,0600000US2802192314,"District 4, Claiborne County, Mississippi",4,4-B,COUNTY PRECINCT 4-B,646,FALSE,PERCY R. THORNTON SAFE ROOM,13004 HIGHWAY 18 HERMANVILLE MS 39086
CLAIBORNE,0600000US2802192315,"District 4, Claiborne County, Mississippi",4,4-D,COUNTY PRECINCT 4-D,103,TRUE,SECOND UNION CHURCH,18074 OLD PORT GIBSON RD UTICA MS 39175
CLAIBORNE,0600000US2802193051,"District 5, Claiborne County, Mississippi",5,5-A,COUNTY PRECINCT 5-A,693,FALSE,PATTISON FIRE STATION,1047 HWY 547 PATTISON MS 39144
CLAIBORNE,0600000US2802193052,"District 5, Claiborne County, Mississippi",5,5-B,COUNTY PRECINCT 5-B,686,FALSE,PATTISON FIRE STATION,1047 HWY 547 PATTISON MS 39144
CLARKE,0500000US28023,"Clarke County, Mississippi",0,1,DESOTO,334,FALSE,DESOTO VFD,157 CO. RD. 114 SHUBUTA MS 39360
CLARKE,0500000US28024,"Clarke County, Mississippi",0,11,BEAVERDAM,272,FALSE,BVDM VFD,13327 CO. RD. 210 SHUBUTA MS 39360
CLARKE,0500000US28025,"Clarke County, Mississippi",0,12,HARMONY DIST. 2,483,FALSE,HARMONY 2 VFD,532 CO. RD. 282 QUITMAN MS 39355
CLARKE,0500000US28026,"Clarke County, Mississippi",0,13,OAKGROVE,452,FALSE,OK GRV VOTING HOUSE,31 CO. RD. 2661 SHUBUTA MS 39360
CLARKE,0500000US28027,"Clarke County, Mississippi",0,14,PACHUTA,428,FALSE,PACHUTA SR CTZN,15387 HWY 11 N PACHUTA MS 39347
CLARKE,0500000US28028,"Clarke County, Mississippi",0,15,SOUINLOVIE,137,TRUE,SOUINLOVIE CHURCH,71 CO. RD. 324 ENTERPRISE MS 39330
CLARKE,0500000US28029,"Clarke County, Mississippi",0,18,STONEWALL DIST. 3,645,FALSE,STNW 3 TOWN HALL,801 S. ERWIN RD. STONEWALL MS 39363
CLARKE,0500000US28030,"Clarke County, Mississippi",0,2,SOUTH QUITMAN,1059,FALSE,SOUTH QTM MULTI PURP BLDG,101 WESTWOOD AVE. QUITMAN MS 39355
CLARKE,0500000US28031,"Clarke County, Mississippi",0,20,ENTERPRISE,1639,FALSE,ENTERPRISE VFD,102 HWY. 513 ENTERPRISE MS 39330
CLARKE,0500000US28032,"Clarke County, Mississippi",0,21,HOPEWELL,194,FALSE,HOPEWELL VFD,2603 COUNTY ROAD 430 QUITMAN MS 39355
CLARKE,0500000US28033,"Clarke County, Mississippi",0,22,ROLLING CREEK,267,FALSE,RC VFD,1556 CO.RD. 345 QUITMAN MS 39355
CLARKE,0500000US28034,"Clarke County, Mississippi",0,24,SNELL,194,FALSE,SNELL VFD,11893 CO. RD. 514 MERIDIAN MS 39301
CLARKE,0500000US28035,"Clarke County, Mississippi",0,25,ENERGY,213,TRUE,ENERGY CHURCH,10122 CO. RD. 430 MERIDIAN MS 39301
CLARKE,0500000US28036,"Clarke County, Mississippi",0,26,UNION,860,FALSE,UNION COMM CTR,114 HWY 514 MERIDIAN MS 39301
CLARKE,0500000US28037,"Clarke County, Mississippi",0,27,NORTH QUITMAN,400,TRUE,LIVING WORD CHURCH,500 N JACKSON AVE QUITMAN MS 39355
CLARKE,0500000US28038,"Clarke County, Mississippi",0,3,LANGSDALE,70,FALSE,LANGSDALE COMM CTR,5681 CO. RD. 610 SHUBUTA MS 39360
CLARKE,0500000US28039,"Clarke County, Mississippi",0,30,MANASSA,161,TRUE,MANASSA METHODIST CHURCH,2747 CO. RD. 511 QUITMAN MS 39355
CLARKE,0500000US28040,"Clarke County, Mississippi",0,31,SPRINGS,166,FALSE,SPRINGS VFD,8005 CO. RD. 511 QUITMAN MS 39355
CLARKE,0500000US28041,"Clarke County, Mississippi",0,33,CARMICHAEL,298,FALSE,CARM COMM CTR,4507 CO. RD. 630 QUITMAN MS 39355
CLARKE,0500000US28042,"Clarke County, Mississippi",0,34,EAST QUITMAN,1449,TRUE,EQ FIRST BAPTIST CHURCH,411 E FRANKLIN ST. QUITMAN MS 39355
