COUNTY,COUNTY_NAME,CTY_GEO_ID,SUBCOUNTY_NAME,SUBCTY_GEO_ID,DISTRICT,PRECINCT_CODE,PRECINCT_NAME,ACTIVE_VOTER_COUNT,CHURCH,POLLING_PLACE,Address
HARRISON,"Harrison County, Mississippi",0500000US28047,"District 5, Harrison County, Mississippi",0600000US2804793168,5,5041,EAST HANDSBORO,2295,False,FRANCIS X COLLINS LIFETIME FITNESS CENTER,2204 SWETMAN BLVD GULFPORT MS 39507
HARRISON,"Harrison County, Mississippi",0500000US28047,"District 5, Harrison County, Mississippi",0600000US2804793168,5,5051,EAST MISS CITY,4300,False,MISSISSIPPI GULF COAST STUDIOS,269 DEBUYS RD GULFPORT MS 39507
HARRISON,"Harrison County, Mississippi",0500000US28047,"District 5, Harrison County, Mississippi",0600000US2804793168,5,5061,HOWARD CREEK,5365,True,COALVILLE UNITED METHODIST CHURCH ACTIVITY CENTER,12298 SHORECREST RD BILOXI MS 39532
HARRISON,"Harrison County, Mississippi",0500000US28047,"District 5, Harrison County, Mississippi",0600000US2804793168,5,5071,SAUCIER,2301,False,SAUCIER COMMUNITY CENTER,23771 SAUCIER LIZANA RD SAUCIER MS 39574
HARRISON,"Harrison County, Mississippi",0500000US28047,"District 5, Harrison County, Mississippi",0600000US2804793168,5,5081,PEACE,3123,False,WOOLMARKET COMMUNITY CENTER,16320 OLD WOOLMARKET RD BILOXI MS 39532
HARRISON,"Harrison County, Mississippi",0500000US28047,"District 5, Harrison County, Mississippi",0600000US2804793168,5,5091,BAY CENTRAL,6264,True,PENTACOSTALS OF THE GULF COAST,1907 POPPS FERRY RD BILOXI MS 39532
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,1,PRECINCT 01,1663,False,MILITARY BUILDING,664 SOUTH STATE STREET JACKSON MS 39201
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,2,PRECINCT 02,328,False,PEOPLES FUNERAL HOME,886 N FARISH ST JACKSON MS 39202
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,4,PRECINCT 04,641,True,TRUE VINE BAPTIST CHURCH,1133 PLEASANT AVENUE JACKSON
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,6,PRECINCT 06,1065,False,"GOOD SAMARITAN CENTER, INC",114 MILLSAPS AVE JACKSON MS 39202
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,8,PRECINCT 08,986,False,FIRE STATION #5,1810 N STATE ST JACKSON MS 39202
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,9,PRECINCT 09,1275,False,BELHAVEN COLLEGE,1500 PEACHTREE ST JACKSON MS 39202
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,10,PRECINCT 10,466,False,GALLOWAY ELEMENTARY SCHOOL,186 IDLEWILD ST JACKSON MS 39203
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,11,PRECINCT 11,552,False,JACKSON MEDICAL MALL,300 W WOODROW WILSON AVE JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,13,PRECINCT 13,1331,False,WALTON ELEMENTARY SCHOOL,3200 BAILEY AVE JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,14,PRECINCT 14,1219,True,FONDREN PRESBYTERIAN CHURCH,3220 OLD CANTON RD JACKSON MS 39216
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,16,PRECINCT 16,2326,True,FONDREN CHURCH,3327 OLD CANTON RD JACKSON MS 39216
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,18,PRECINCT 18,594,True,WELLS MEMORIAL UNITED METH CHURCH,2019 BAILEY AVE JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,19,PRECINCT 19,670,True,CHERRY GROVE MISSIONARY BAPT. CHURCH,1296 MARTIN LUTHER KING JR DR JACKSON MS 39203
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,20,PRECINCT 20,721,False,LANIER HIGH SCHOOL,833 W MAPLE ST JACKSON MS 39203
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,21,PRECINCT 21,1395,False,GEORGE KURTS FIELDHOUSE,125 GYMNASIUM DR (OFF BULLARD ST) JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,22,PRECINCT 22,1593,False,FIRE STATION #20,4445 MEDGAR EVERS BLVD JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,23,PRECINCT 23,1289,False,MEDGAR EVERS MUNICIPAL LIBRARY,4215 MEDGAR EVERS BLVD JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,25,PRECINCT 25,1592,False,JOHN HOPKINS ELEMENTARY SCHOOL,170 JOHN HOPKINS ROAD JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,26,PRECINCT 26*,1946,True,UNITY FELLOWSHIP BAPTIST CHURCH,5609 CLINTON BLVD JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,27,PRECINCT 27,1425,False,GROVE PARK COMMUNITY CENTER,4126 PARKWAY AVE JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,28,PRECINCT 28,1318,False,GOLDEN KEY COMMUNITY CENTER,3450 ALBERMARLE RD JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,29,PRECINCT 29,711,False,BRINKLEY MIDDLE SCHOOL,3535 ALBERMARLE DR JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,30,PRECINCT 30,690,True,FAITH PRESBYTERIAN CHURCH,3255 BAILEY AVE JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,31,PRECINCT 31,1077,False,JOHNSON ELEMENTARY SCHOOL,1339 OAK PARK DR JACKSON MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,32,PRECINCT 32,994,False,FIRE STATION #16,1400 LAKELAND DR JACKSON MS 39216
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,33,PRECINCT 33,1295,False,CASEY ELEMENTARY SCHOOL,2101 LAKE CIRCLE JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,34,PRECINCT 34,1889,False,WILLIE MORRIS LIBRARY,4912 OLD CANTON RD JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,35,PRECINCT 35,1753,False,SPANN ELEMENTARY SCHOOL,1615 BRECON DR JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,36,PRECINCT 36,1334,False,MCLEOD ELEMENTARY SCHOOL,1616 SANDALWOOD PL JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,37,PRECINCT 37,1061,False,BOYD ELEMENTARY SCHOOL,4531 BROADMEADOW DR. JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,38,PRECINCT 38,983,False,CHASTAIN ELEMENTARY SCHOOL,4650 MANHATTAN RD JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,39,PRECINCT 39,1092,False,FIRE STATION #7,4625 NORTH STATE ST JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,40,PRECINCT 40,1480,True,COLLINS NORTHSIDE CHAPEL,461 W NORTHSIDE DR JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,41,PRECINCT 41,1945,False,GREEN ELEMENTARY SCHOOL,610 FOREST AVE JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,42,PRECINCT 42,1691,False,MCWILLIE ELEMENTARY SCHOOL,4851 MCWILLIE DR JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,43,PRECINCT 43,2039,True,FRESH START CHRISTIAN CHURCH,5210 MANHATTAN RD JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,44,PRECINCT 44,2126,True,NEW JERUSALEM BAPTIST CHURCH,5708 OLD CANTON RD JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,45,PRECINCT 45,2158,True,ST. PHILLIP’S EPISCOPAL CHURCH,5400 OLD CANTON RD JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,46,PRECINCT 46,3371,True,CHRIST UNITED METHODIST CHURCH,6000 OLD CANTON RD JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,47,PRECINCT 47,941,False,BATTLEFIELD PARK REC CENTER,953 W PORTER ST JACKSON MS 39204
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,49,PRECINCT 49,2474,False,JSU ATHLETIC AND ASSEMBLY CENTER,1400 J R LYNCH ST JACKSON MS 39217
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,51,PRECINCT 51,2056,False,BLACKBURN MIDDLE SCHOOL,1311 W PEARL ST JACKSON MS 39203
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,54,PRECINCT 54,646,False,JPS CAREER DEVELOPMENT CENTER,2703 FIRST AVE JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,55,PRECINCT 55,872,False,POLICE TRAINING CENTER,3000 ST CHARLES ST JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,56,PRECINCT 56,432,False,FIRE STATION #6,101 LIVINGSTON PARK DR JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,57,PRECINCT 57,746,False,JACKSON CONSISTORY 117,2901 W CAPITOL ST JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,58,PRECINCT 58,1396,True,PEARL ST AME CHURCH,2519 ROBINSON RD ACTIVITY BLDG JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,59,PRECINCT 59,1125,True,WORD OF CHRIST CHURCH,3051 JOHN R. LYNCH STREET JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,60,PRECINCT 60,477,False,LAKE ELEMENTARY SCHOOL,473 MT VERNON AVE JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,61,PRECINCT 61,707,False,JAYNE AVE SR COMMUNITY CENTER,3615 JAYNE AVE JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,62,PRECINCT 62,1713,True,BLACK'S CHAPEL MISSIONARY BAPTIST CHURCH,3425 ROBINSON ST JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,63,PRECINCT 63,677,True,DAVIS TEMPLE CHURCH OF GOD,1700 DALTON ST JACKSON MS 39204
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,64,PRECINCT 64,481,True,ST JAMES BAPTIST CHURCH,1301 JONES AVE JACKSON MS 39204
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,68,PRECINCT 68,2494,False,WILKINS ELEMENTARY SCHOOL,1970 CASTLE HILL DR JACKSON MS 39204
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,69,PRECINCT 69,1668,True,APOSTOLIC RESTORATION MINISTRY,1020 W MCDOWELL RD JACKSON MS 39204
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,70,PRECINCT 70,677,True,NEW HORIZON CHURCH,ELLIS AVE AT RAYMOND RD JACKSON MS 39204
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,71,PRECINCT 71,1140,True,NEW JERUSALEM BAPTIST CHURCH,168 COLONIAL DR JACKSON MS 39204
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,72,PRECINCT 72,1007,True,GREATER HARVEST BAPTIST CHURCH,304 CEDAR LANE JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,73,PRECINCT 73,1088,False,KEY ELEMENTARY SCHOOL,699 MCDOWELL RD JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,74,PRECINCT 74,984,True,CALVARY CHRISTIAN OAK FOREST BAPTIST CHURCH,2875 OAK FOREST DR JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,76,PRECINCT 76,814,False,SYKES PARK COMMUNITY CENTER,520 SYKES RD JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,77,PRECINCT 77,1877,False,WHITTEN MIDDLE SCHOOL,210 DANIEL LAKE BLVD JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,78,PRECINCT 78,1757,True,ASCENSION LUTHERAN CHURCH,6481 OLD CANTON RD JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,79,PRECINCT 79,2206,True,BRIARWOOD PRESBYTERIAN CHURCH,620 BRIARWOOD DR JACKSON MS 39211
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,80,PRECINCT 80,2293,False,TOUGALOO COMMUNITY CENTER,318 VINE ST TOUGALOO MS 39213
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,81,PRECINCT 81,1863,True,ALDERSGATE UNITED METH CHURCH,655 BEASLEY RD JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,82,PRECINCT 82,1308,True,HANGING MOSS CHURCH OF CHRIST,5225 HANGING MOSS RD JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,83,PRECINCT 83,2628,True,NEW HOPE BAPTIST CHURCH,5202 WATKINS DR JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,84,PRECINCT 84,305,True,CHINA GROVE BAPTIST CHURCH,3317 FOREST AVE EXT JACKSON MS 39206
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,85,PRECINCT 85,2569,False,FIRE STATION #26,2223 FLAG CHAPEL DR JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,86,PRECINCT 86,1457,True,TRIUMPH CHURCH,5302 QUEEN MARY LANE JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,88,PRECINCT 88,1725,False,WESTSIDE COMMUNITY CENTER,1650 WIGGINS RD JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,90,PRECINCT 90,3629,True,GREATER MT BETHEL,4125 ROBINSON STREET JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,91,PRECINCT 91,2299,False,TIMBERLAWN ELEMENTARY SCHOOL,1900 N SIWELL RD JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,92,PRECINCT 92,2656,False,OAK FOREST ELEMENTARY SCHOOL,1831 SMALLWOOD DR JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,93,PRECINCT 93,1545,True,VICTORY AME ZION CHURCH,715 COOPER RD JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,94,PRECINCT 94,2937,False,PEGGY H. CALHOUN COMM CTR,4342 WILL O WOOD BLVD JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,96,PRECINCT 96,1841,False,FIRE STATION #22,1590 LAKESHORE RD JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,B1,BYRAM 1,3485,True,GRIFFITH MEMORIAL BAPTIST CHURCH,5275 TERRY RD JACKSON MS 39272
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,B2,BYRAM 2,2524,False,BYRAM VOL FIRE STATION,2571 DAVIS RD TERRY MS 39170
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,B3,BYRAM 3,2064,True,LAKESHORE CHURCH,6880 S SIWELL RD BYRAM MS 39272
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,BO,BOLTON,1499,False,BOLTON VOL FIRE STATION,117 W MADISON ST BOLTON MS 39041
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,BR,BROWNSVILLE,618,False,BROWNSVILLE VOL FIRE STATION,8057 BOLTON BROWNSVILLE RD BROWNSVILLE MS 39041
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,C1,CLINTON 1,1867,False,OLDE TOWN DEPOT,281 EAST LEAKE ST CLINTON MS 39506
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,C2,CLINTON 2,3068,True,WILDWOOD BAPTIST CHURCH,101 AUBURN DR CLINTON MS 39056
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,C3,CLINTON 3,2586,True,NORTHSIDE BAPTIST CHURCH,1475 NORTHSIDE DR CLINTON MS 39056
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,C4,CLINTON 4,1373,False,CLINTON YMCA,400 LINDALE DR CLINTON MS 39056
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,C5,CLINTON 5,1259,False,OLD A E WOOD CLINTON PUBLIC LIBRARY,111 CLINTON BLVD CLINTON MS 39056
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,C6,CLINTON 6,2006,True,FIRST UNITED METH CHURCH,100 MT SALUS DR CLINTON MS 39056
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,C7,CLINTON 7,2126,True,PINEVIEW BAPTIST CHURCH,1288 CLINTON RAYMOND RD CLINTON MS 39154
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,CA,CAYUGA,382,True,BELLMONT BAPTIST CHURCH,4446 CHARLIE BROWN RD UTICA MS 39175
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,CH,CHAPEL HILL,1003,False,LITTLE MOUNT CENTER,1152 LITTLE MOUNT RD  UTICA MS 39175 (OFF DIXON CIR)
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,CY,CYNTHIA,684,False,MACLEAN VOL FIRE STATION,1367 ROSS CIRCLE JACKSON MS 39209 (AT MACLEAN RD)
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,DG,DRY GROVE,1137,True,SPRINGHILL CHRISTIAN CENTER,1518 SPRINGHILL RD (OFF MIDWAY RD) RAYMOND MS 39154
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,ED,EDWARDS,2399,False,EDWARDS COMMUNITY CENTER,108 MOUNT MORIAH ROAD EDWARDS MS 39066
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,LE,LEARNED,739,False,LEARNED VOL FIRE STATION,327 FRONT ST LEARNED MS 39154
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,OB,OLD BYRAM,2519,False,BYRAM CITY HALL,5901 TERRY RD BYRAM MS 39272
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,PN,PINEHAVEN,3368,False,CLINTON VISITORS CENTER,1300 PINEHAVEN DRIVE CLINTON MS 39056
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,PO,POCAHONTAS,686,True,PINE GROVE MISSIONARY BAPTIST CHURCH,10651 HWY 49 NORTH JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,R1,RAYMOND 1,2370,True,BELMONT MB CHURCH,14011 MS HIGHWAY 18 RAYMOND MS 39154
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,R2,RAYMOND 2,2583,True,BELMONT MB CHURCH,14011 MS HIGHWAY 18 RAYMOND MS 39154
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,SR,SPRINGRIDGE,3531,True,THE TABERNACLE MINISTRIES,2025 N SIWELL ROAD JACKSON MS 39212
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,ST,ST THOMAS,477,True,ST THOMAS BAPTIST CHURCH,4699 ST THOMAS RD BOLTON MS 39041
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,TE1,TERRY 1,2160,False,TERRY HIGH SCHOOL ROTC BUILDING,429 W CUNNINGHAM AVE TERRY MS 39170
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,TE2,TERRY 2,4035,True,WYNNDALE BAPTIST CHURCH,11287 SPRINGRIDGE RD HARBOR BLDG TERRY MS 39170
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,TN,TINNIN,1416,True,ST PAUL UNITED METH CHURCH,6400 JIMMY WILLIAMS RD JACKSON MS 39209
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,U1,UTICA 1,914,False,EVELYN TAYLOR MAJURE LIBRARY,211 W MAIN ST UTICA MS 39175
HINDS,"Hinds County, Mississippi",0500000US28049,,,0,U2,UTICA 2,990,False,HINDS COUNTY DIST 3 BARN,328 CURTIS ST UTICA MS 39175
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 1, Holmes County, Mississippi",0600000US2805190234,1,1A,1 ACONA,688,False,ACONA FIRE DEPARTMENT,11680 ROSEBANK-MT. OLIVE RD LEXINGTON MS 39095
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 1, Holmes County, Mississippi",0600000US2805190234,1,1DUR,1 DURANT ST ANDERSON,340,True,1 DUR - JOHN WESLEY UM CHURCH,369 BAIN STREET DURANT MS 39063
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 1, Holmes County, Mississippi",0600000US2805190234,1,1LG,BEAT 1 LEXINGTON,1427,False,SAINTS ACADEMY- FAITH HALL,169 HIGHWAY 17 SOUTH LEXINGTON MS 39095
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 2, Holmes County, Mississippi",0600000US2805190972,2,2DG,BEAT 2 DURANT,960,False,DURANT CITY HALL,253 WEST MULBERRY STREET DURANT MS 39063
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 2, Holmes County, Mississippi",0600000US2805190972,2,2SD,BEAT 2 SUB DURANT,809,False,DURANT SENIOR CITIZEN BUILDING,460 NW DEPOT ST DURANT MS 39063
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 2, Holmes County, Mississippi",0600000US2805190972,2,2WL,BEAT 2 WEST,630,False,WEST CITY HALL,114 GREEN STREET WEST MS 39192
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 3, Holmes County, Mississippi",0600000US2805191710,3,3C,BEAT 3 COXBURG (A-Z),219,False,COXBURG COMMUNITY CENTER,4298 EBENEZER-COXBURG RD LEXINGTON MS 39095
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 3, Holmes County, Mississippi",0600000US2805191710,3,3E,BEAT 3 EBENEZER,379,False,EBENEZER BARN,12860 EBENEZER COXBURG RD LEXINGTON MS 39095
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 3, Holmes County, Mississippi",0600000US2805191710,3,3GK,BEAT 3 GOODMAN,835,False,GOODMAN NUTRITION BUILDING,9982 MAIN STREET GOODMAN MS 39079
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 3, Holmes County, Mississippi",0600000US2805191710,3,3PL,BEAT 3 PICKENS,1012,False,PICKENS POLICE DEPARTMENT,163 NORTH SECOND STREET PICKENS MS 39146
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 4, Holmes County, Mississippi",0600000US2805192448,4,4LG,BEAT 4 LEXINGTON,1899,False,SAINTS ACADEMY B. S. LYLES AUDITORIUM,200 COURT SQUARE LEXINGTON MS 39095
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 4, Holmes County, Mississippi",0600000US2805192448,4,4T,BEAT 4 THORNTON (A-Z),484,False,THORNTON FIRE DEPT,591 TOLARSVILLE ROAD TCHULA MS 39169
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 4, Holmes County, Mississippi",0600000US2805192448,4,4WC,BEAT 4 WALDEN CHAPEL (A-Z,276,True,WALDEN CHAPEL CHURCH,308 FRANKLIN ROAD GOODMAN MS 39079
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 5, Holmes County, Mississippi",0600000US2805193186,5,5C,BEAT 5 CRUGER (A-Z),368,False,CRUGER NEW TOWN HALL,225 RAILROAD STREET CRUGER MS 38924
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 5, Holmes County, Mississippi",0600000US2805193186,5,5L,BEAT 5 LEXINGTON (A-Z),717,False,LEXINGTON LIBRARY,208 TCHULA STREET LEXINGTON MS 39095
HOLMES,"Holmes County, Mississippi",0500000US28051,"District 5, Holmes County, Mississippi",0600000US2805193186,5,5TJ,BEAT 5 TCHULA,1926,False,SENIOR CITIZENS BUILDING,80 SCHOOL STREET TCHULA MS 39169
HUMPHREYS,"Humphreys County, Mississippi",0500000US28053,"District 1, Humphreys County, Mississippi",0600000US2805390243,1,1010,FOURMILE NORTH - 1FN 1010,43,False,FOURMILE STORE,EMERGENCY MNGMT-YMD LEVEE DIST 49 LAKE RD BELZONI MS 39038
HUMPHREYS,"Humphreys County, Mississippi",0500000US28053,"District 1, Humphreys County, Mississippi",0600000US2805390243,1,1020,BELZONI NORTH - 1BN 1020,1183,True,GREEN GROVE CHURCH,603 CHURCH ST BELZONI MS 39038
